Entity,Code,Year,Oil per capita (kWh)
Taiwan,TWN,2004,24581.154296875
Taiwan,TWN,2005,24627.470703125
Taiwan,TWN,2006,24679.623046875
Taiwan,TWN,2007,25481.6796875
Taiwan,TWN,2008,23965.591796875
Taiwan,TWN,2009,23445.396484375
Taiwan,TWN,2010,24452.810546875
Taiwan,TWN,2011,22516.927734375
Taiwan,TWN,2012,22171.623046875
Taiwan,TWN,2013,22739.169921875
Taiwan,TWN,2014,23387.84765625
Taiwan,TWN,2015,23941.705078125
Taiwan,TWN,2016,23991.06640625
Taiwan,TWN,2017,23650.94140625
Taiwan,TWN,2018,23532.583984375
Taiwan,TWN,2019,22252.625
Taiwan,TWN,2020,21336.26171875
Taiwan,TWN,2021,22324.255859375
Thailand,THA,1965,870.3342895507812
Thailand,THA,1966,997.0214233398438
Thailand,THA,1967,1074.1693115234375
Thailand,THA,1968,1374.7208251953125
Thailand,THA,1969,1445.8251953125
Thailand,THA,1970,1634.914794921875
Thailand,THA,1971,1768.350341796875
Thailand,THA,1972,2157.59765625
Thailand,THA,1973,2221.3994140625
Thailand,THA,1974,2201.5732421875
Thailand,THA,1975,2326.3017578125
Thailand,THA,1976,2389.978759765625
Thailand,THA,1977,2623.077392578125
Thailand,THA,1978,2816.3818359375
Thailand,THA,1979,2812.754150390625
Thailand,THA,1980,2878.38037109375
Thailand,THA,1981,2665.709716796875
Thailand,THA,1982,2372.079345703125
Thailand,THA,1983,2583.00341796875
Thailand,THA,1984,2665.23681640625
Thailand,THA,1985,2469.552734375
Thailand,THA,1986,2515.074951171875
Thailand,THA,1987,2683.250732421875
Thailand,THA,1988,3008.7802734375
Thailand,THA,1989,3515.45361328125
Thailand,THA,1990,4191.9716796875
Thailand,THA,1991,4419.73681640625
Thailand,THA,1992,4864.82666015625
Thailand,THA,1993,5556.01416015625
Thailand,THA,1994,6137.07080078125
Thailand,THA,1995,6830.43994140625
Thailand,THA,1996,7477.03955078125
Thailand,THA,1997,7420.1630859375
Thailand,THA,1998,6654.82177734375
Thailand,THA,1999,6927.71630859375
Thailand,THA,2000,6658.9462890625
Thailand,THA,2001,6526.26123046875
Thailand,THA,2002,7000.52685546875
Thailand,THA,2003,7618.5302734375
Thailand,THA,2004,8386.7783203125
Thailand,THA,2005,8301.1650390625
Thailand,THA,2006,8181.83154296875
Thailand,THA,2007,8223.32421875
Thailand,THA,2008,7946.57373046875
Thailand,THA,2009,8314.5712890625
Thailand,THA,2010,8579.8896484375
Thailand,THA,2011,8659.2548828125
Thailand,THA,2012,9055.2548828125
Thailand,THA,2013,9109.4619140625
Thailand,THA,2014,9142.423828125
Thailand,THA,2015,9460.8603515625
Thailand,THA,2016,9742.447265625
Thailand,THA,2017,9969.263671875
Thailand,THA,2018,10128.5732421875
Thailand,THA,2019,10198.7294921875
Thailand,THA,2020,9012.8447265625
Thailand,THA,2021,8918.537109375
Trinidad and Tobago,TTO,1965,24346.693359375
Trinidad and Tobago,TTO,1966,24318.095703125
Trinidad and Tobago,TTO,1967,25206.4453125
Trinidad and Tobago,TTO,1968,25536.08984375
Trinidad and Tobago,TTO,1969,26588.466796875
Trinidad and Tobago,TTO,1970,27038.31640625
Trinidad and Tobago,TTO,1971,27636.251953125
Trinidad and Tobago,TTO,1972,44282.68359375
Trinidad and Tobago,TTO,1973,43936.7890625
Trinidad and Tobago,TTO,1974,42635.28515625
Trinidad and Tobago,TTO,1975,32130.240234375
Trinidad and Tobago,TTO,1976,35630.13671875
Trinidad and Tobago,TTO,1977,34310.046875
Trinidad and Tobago,TTO,1978,30451.755859375
Trinidad and Tobago,TTO,1979,23108.298828125
Trinidad and Tobago,TTO,1980,18008.646484375
Trinidad and Tobago,TTO,1981,17568.88671875
Trinidad and Tobago,TTO,1982,19173.697265625
Trinidad and Tobago,TTO,1983,16404.0625
Trinidad and Tobago,TTO,1984,13825.232421875
Trinidad and Tobago,TTO,1985,14437.333984375
Trinidad and Tobago,TTO,1986,15408.26171875
Trinidad and Tobago,TTO,1987,10231.04296875
Trinidad and Tobago,TTO,1988,9196.17578125
Trinidad and Tobago,TTO,1989,8198.544921875
Trinidad and Tobago,TTO,1990,12175.0771484375
Trinidad and Tobago,TTO,1991,11355.7197265625
Trinidad and Tobago,TTO,1992,16061.220703125
Trinidad and Tobago,TTO,1993,13907.158203125
Trinidad and Tobago,TTO,1994,10551.1181640625
Trinidad and Tobago,TTO,1995,12002.3916015625
Trinidad and Tobago,TTO,1996,13838.796875
Trinidad and Tobago,TTO,1997,8155.29931640625
Trinidad and Tobago,TTO,1998,9344.6982421875
Trinidad and Tobago,TTO,1999,16499.537109375
Trinidad and Tobago,TTO,2000,16289.033203125
Trinidad and Tobago,TTO,2001,15085.3193359375
Trinidad and Tobago,TTO,2002,17026.859375
Trinidad and Tobago,TTO,2003,16164.041015625
Trinidad and Tobago,TTO,2004,17645.140625
Trinidad and Tobago,TTO,2005,15510.74609375
Trinidad and Tobago,TTO,2006,16879.333984375
Trinidad and Tobago,TTO,2007,19119.697265625
Trinidad and Tobago,TTO,2008,20255.31640625
Trinidad and Tobago,TTO,2009,19315.287109375
Trinidad and Tobago,TTO,2010,19921.228515625
Trinidad and Tobago,TTO,2011,18597.25
Trinidad and Tobago,TTO,2012,17645.259765625
Trinidad and Tobago,TTO,2013,19744.658203125
Trinidad and Tobago,TTO,2014,17616.138671875
Trinidad and Tobago,TTO,2015,19149.599609375
Trinidad and Tobago,TTO,2016,20162.080078125
Trinidad and Tobago,TTO,2017,18625.48046875
Trinidad and Tobago,TTO,2018,17508.001953125
Trinidad and Tobago,TTO,2019,13136.3798828125
Trinidad and Tobago,TTO,2020,11735.4306640625
Trinidad and Tobago,TTO,2021,10498.580078125
Turkey,TUR,1965,1355.656494140625
Turkey,TUR,1966,1580.0772705078125
Turkey,TUR,1967,1811.928466796875
Turkey,TUR,1968,2126.002197265625
Turkey,TUR,1969,2309.728759765625
Turkey,TUR,1970,2389.53369140625
Turkey,TUR,1971,2765.611328125
Turkey,TUR,1972,3060.8037109375
Turkey,TUR,1973,3644.167724609375
Turkey,TUR,1974,3462.8720703125
Turkey,TUR,1975,3736.47998046875
Turkey,TUR,1976,4124.84912109375
Turkey,TUR,1977,4566.28662109375
Turkey,TUR,1978,4782.935546875
Turkey,TUR,1979,4165.5419921875
Turkey,TUR,1980,4154.57958984375
Turkey,TUR,1981,4001.679931640625
Turkey,TUR,1982,4186.3369140625
Turkey,TUR,1983,4304.27978515625
Turkey,TUR,1984,4190.79248046875
Turkey,TUR,1985,4298.63720703125
Turkey,TUR,1986,4563.15771484375
Turkey,TUR,1987,5051.57421875
Turkey,TUR,1988,5270.3671875
Turkey,TUR,1989,4878.55322265625
Turkey,TUR,1990,5090.8056640625
Turkey,TUR,1991,4877.26904296875
Turkey,TUR,1992,5068.55224609375
Turkey,TUR,1993,5714.6982421875
Turkey,TUR,1994,5378.10009765625
Turkey,TUR,1995,5935.5283203125
Turkey,TUR,1996,6101.50830078125
Turkey,TUR,1997,5914.9619140625
Turkey,TUR,1998,5812.17236328125
Turkey,TUR,1999,5696.2060546875
Turkey,TUR,2000,5879.76513671875
Turkey,TUR,2001,5390.126953125
Turkey,TUR,2002,5678.50341796875
Turkey,TUR,2003,5516.4716796875
Turkey,TUR,2004,5562.841796875
Turkey,TUR,2005,5419.73046875
Turkey,TUR,2006,5564.65771484375
Turkey,TUR,2007,5598.24560546875
Turkey,TUR,2008,5456.26318359375
Turkey,TUR,2009,5483.0166015625
Turkey,TUR,2010,5270.62158203125
Turkey,TUR,2011,5079.04296875
Turkey,TUR,2012,5250.06884765625
Turkey,TUR,2013,5519.82373046875
Turkey,TUR,2014,5582.01806640625
Turkey,TUR,2015,6536.658203125
Turkey,TUR,2016,6879.7646484375
Turkey,TUR,2017,7102.76513671875
Turkey,TUR,2018,6751.9375
Turkey,TUR,2019,6691.4453125
Turkey,TUR,2020,6058.97607421875
Turkey,TUR,2021,6169.33544921875
Turkmenistan,TKM,1985,17755.52734375
Turkmenistan,TKM,1986,12613.1220703125
Turkmenistan,TKM,1987,12293.5166015625
Turkmenistan,TKM,1988,11980.205078125
Turkmenistan,TKM,1989,11661.060546875
Turkmenistan,TKM,1990,14879.798828125
Turkmenistan,TKM,1991,16179.177734375
Turkmenistan,TKM,1992,15145.0224609375
Turkmenistan,TKM,1993,8474.052734375
Turkmenistan,TKM,1994,8299.3359375
Turkmenistan,TKM,1995,7459.6376953125
Turkmenistan,TKM,1996,8515.76171875
Turkmenistan,TKM,1997,8203.7509765625
Turkmenistan,TKM,1998,10386.70703125
Turkmenistan,TKM,1999,11203.9677734375
Turkmenistan,TKM,2000,10673.0927734375
Turkmenistan,TKM,2001,10084.501953125
Turkmenistan,TKM,2002,11405.0263671875
Turkmenistan,TKM,2003,12873.5205078125
Turkmenistan,TKM,2004,12726.990234375
Turkmenistan,TKM,2005,12646.369140625
Turkmenistan,TKM,2006,12167.353515625
Turkmenistan,TKM,2007,12630.7470703125
Turkmenistan,TKM,2008,12788.654296875
Turkmenistan,TKM,2009,12072.78125
Turkmenistan,TKM,2010,13138.4814453125
Turkmenistan,TKM,2011,13458.599609375
Turkmenistan,TKM,2012,13775.8359375
Turkmenistan,TKM,2013,13960.931640625
Turkmenistan,TKM,2014,14340.814453125
Turkmenistan,TKM,2015,14183.9697265625
Turkmenistan,TKM,2016,13839.548828125
Turkmenistan,TKM,2017,13631.8330078125
Turkmenistan,TKM,2018,13517.46484375
Turkmenistan,TKM,2019,13367.7509765625
Turkmenistan,TKM,2020,12557.8330078125
Turkmenistan,TKM,2021,12884.6357421875
USSR,OWID_USS,1965,8665.03125
USSR,OWID_USS,1966,9171.1298828125
USSR,OWID_USS,1967,9886.423828125
USSR,OWID_USS,1968,10435.25
USSR,OWID_USS,1969,10992.4736328125
USSR,OWID_USS,1970,11989.3671875
USSR,OWID_USS,1971,12594.3955078125
USSR,OWID_USS,1972,13536.419921875
USSR,OWID_USS,1973,14422.7568359375
USSR,OWID_USS,1974,15704.5322265625
USSR,OWID_USS,1975,16320.388671875
USSR,OWID_USS,1976,16627.740234375
USSR,OWID_USS,1977,17147.83984375
USSR,OWID_USS,1978,18043.83203125
USSR,OWID_USS,1979,18204.251953125
USSR,OWID_USS,1980,18918.392578125
USSR,OWID_USS,1981,18917.005859375
USSR,OWID_USS,1982,18614.6875
USSR,OWID_USS,1983,18181.251953125
USSR,OWID_USS,1984,18021.873046875
Ukraine,UKR,1985,14923.5537109375
Ukraine,UKR,1986,14928.35546875
Ukraine,UKR,1987,15477.7490234375
Ukraine,UKR,1988,14180.5380859375
Ukraine,UKR,1989,13531.23046875
Ukraine,UKR,1990,14997.9716796875
Ukraine,UKR,1991,14377.748046875
Ukraine,UKR,1992,9219.92578125
Ukraine,UKR,1993,6647.60791015625
Ukraine,UKR,1994,5765.24169921875
Ukraine,UKR,1995,6007.62255859375
Ukraine,UKR,1996,3752.715087890625
Ukraine,UKR,1997,4375.232421875
Ukraine,UKR,1998,4037.95849609375
Ukraine,UKR,1999,3069.884521484375
Ukraine,UKR,2000,2915.304931640625
Ukraine,UKR,2001,3244.82666015625
Ukraine,UKR,2002,3324.67919921875
Ukraine,UKR,2003,3468.2431640625
Ukraine,UKR,2004,3515.442626953125
Ukraine,UKR,2005,3630.35595703125
Ukraine,UKR,2006,3745.73388671875
Ukraine,UKR,2007,3890.321533203125
Ukraine,UKR,2008,3745.658203125
Ukraine,UKR,2009,3658.390625
Ukraine,UKR,2010,3532.396240234375
Ukraine,UKR,2011,3531.2587890625
Ukraine,UKR,2012,3514.847412109375
Ukraine,UKR,2013,3343.8583984375
Ukraine,UKR,2014,2961.2626953125
Ukraine,UKR,2015,2659.599365234375
Ukraine,UKR,2016,2799.17529296875
Ukraine,UKR,2017,2827.5078125
Ukraine,UKR,2018,2954.076416015625
Ukraine,UKR,2019,2931.53662109375
Ukraine,UKR,2020,2784.677978515625
Ukraine,UKR,2021,2925.27587890625
United Arab Emirates,ARE,1965,5702.39892578125
United Arab Emirates,ARE,1966,5701.0048828125
United Arab Emirates,ARE,1967,5774.09033203125
United Arab Emirates,ARE,1968,5994.48583984375
United Arab Emirates,ARE,1969,5989.20361328125
United Arab Emirates,ARE,1970,6036.3271484375
United Arab Emirates,ARE,1971,6020.732421875
United Arab Emirates,ARE,1972,6632.5146484375
United Arab Emirates,ARE,1973,8680.673828125
United Arab Emirates,ARE,1974,10151.759765625
United Arab Emirates,ARE,1975,13996.4951171875
United Arab Emirates,ARE,1976,17674.83203125
United Arab Emirates,ARE,1977,22678.41015625
United Arab Emirates,ARE,1978,22026.755859375
United Arab Emirates,ARE,1979,26885.24609375
United Arab Emirates,ARE,1980,59034.8203125
United Arab Emirates,ARE,1981,59621.328125
United Arab Emirates,ARE,1982,62152.2890625
United Arab Emirates,ARE,1983,59019.38671875
United Arab Emirates,ARE,1984,63982.76953125
United Arab Emirates,ARE,1985,75366.8359375
United Arab Emirates,ARE,1986,86117.8984375
United Arab Emirates,ARE,1987,88933.671875
United Arab Emirates,ARE,1988,100565.875
United Arab Emirates,ARE,1989,99545.015625
United Arab Emirates,ARE,1990,98488.6015625
United Arab Emirates,ARE,1991,114769.84375
United Arab Emirates,ARE,1992,109057.4453125
United Arab Emirates,ARE,1993,106749.1640625
United Arab Emirates,ARE,1994,106020.7734375
United Arab Emirates,ARE,1995,100686.765625
United Arab Emirates,ARE,1996,92542.03125
United Arab Emirates,ARE,1997,89357.59375
United Arab Emirates,ARE,1998,84533.34375
United Arab Emirates,ARE,1999,78227.140625
United Arab Emirates,ARE,2000,73176.2890625
United Arab Emirates,ARE,2001,68616.4296875
United Arab Emirates,ARE,2002,67640.7734375
United Arab Emirates,ARE,2003,70188.609375
United Arab Emirates,ARE,2004,69202.546875
United Arab Emirates,ARE,2005,63841.55859375
United Arab Emirates,ARE,2006,59480.671875
United Arab Emirates,ARE,2007,54694.515625
United Arab Emirates,ARE,2008,50030.078125
United Arab Emirates,ARE,2009,43763.4765625
United Arab Emirates,ARE,2010,43517.12109375
United Arab Emirates,ARE,2011,44634.9375
United Arab Emirates,ARE,2012,45796.03125
United Arab Emirates,ARE,2013,50547.4140625
United Arab Emirates,ARE,2014,50309.28515625
United Arab Emirates,ARE,2015,53488.69921875
United Arab Emirates,ARE,2016,57977.3671875
United Arab Emirates,ARE,2017,56649.93359375
United Arab Emirates,ARE,2018,55423.45703125
United Arab Emirates,ARE,2019,53268.21484375
United Arab Emirates,ARE,2020,45379.9296875
United Arab Emirates,ARE,2021,50374.28125
United Kingdom,GBR,1965,16329.37890625
United Kingdom,GBR,1966,17389.32421875
United Kingdom,GBR,1967,18586.533203125
United Kingdom,GBR,1968,19579.9921875
United Kingdom,GBR,1969,20956.892578125
United Kingdom,GBR,1970,22110.99609375
United Kingdom,GBR,1971,22158.181640625
United Kingdom,GBR,1972,23434.494140625
United Kingdom,GBR,1973,24006.248046875
United Kingdom,GBR,1974,22264.583984375
United Kingdom,GBR,1975,19451.3671875
United Kingdom,GBR,1976,19325.0390625
United Kingdom,GBR,1977,19481.5703125
United Kingdom,GBR,1978,19984.70703125
United Kingdom,GBR,1979,20164.29296875
United Kingdom,GBR,1980,17241.38671875
United Kingdom,GBR,1981,15959.76953125
United Kingdom,GBR,1982,16137.560546875
United Kingdom,GBR,1983,15508.544921875
United Kingdom,GBR,1984,19044.68359375
United Kingdom,GBR,1985,16523.771484375
United Kingdom,GBR,1986,16529.609375
United Kingdom,GBR,1987,16035.95703125
United Kingdom,GBR,1988,17012.078125
United Kingdom,GBR,1989,17341.123046875
United Kingdom,GBR,1990,17515.216796875
United Kingdom,GBR,1991,17385.974609375
United Kingdom,GBR,1992,17532.685546875
United Kingdom,GBR,1993,17572.89453125
United Kingdom,GBR,1994,17340.85546875
United Kingdom,GBR,1995,17088.068359375
United Kingdom,GBR,1996,17458.947265625
United Kingdom,GBR,1997,16900.849609375
United Kingdom,GBR,1998,16776.166015625
United Kingdom,GBR,1999,16483.9296875
United Kingdom,GBR,2000,16162.2744140625
United Kingdom,GBR,2001,15989.3388671875
United Kingdom,GBR,2002,15870.974609375
United Kingdom,GBR,2003,15998.083984375
United Kingdom,GBR,2004,16335.4306640625
United Kingdom,GBR,2005,16799.498046875
United Kingdom,GBR,2006,16505.984375
United Kingdom,GBR,2007,15810.00390625
United Kingdom,GBR,2008,15273.0439453125
United Kingdom,GBR,2009,14358.015625
United Kingdom,GBR,2010,13996.0693359375
United Kingdom,GBR,2011,13640.3203125
United Kingdom,GBR,2012,13143.3896484375
United Kingdom,GBR,2013,12833.505859375
United Kingdom,GBR,2014,12733.48046875
United Kingdom,GBR,2015,13002.49609375
United Kingdom,GBR,2016,13337.544921875
United Kingdom,GBR,2017,13272.611328125
United Kingdom,GBR,2018,13010.6728515625
United Kingdom,GBR,2019,12602.0908203125
United Kingdom,GBR,2020,9628.0732421875
United Kingdom,GBR,2021,10164.693359375
United States,USA,1965,32115.15234375
United States,USA,1966,33340.19921875
United States,USA,1967,34274.7421875
United States,USA,1968,36237.8671875
United States,USA,1969,37714.84765625
United States,USA,1970,39024.6796875
United States,USA,1971,40029.8984375
United States,USA,1972,42762.3203125
United States,USA,1973,44870.84765625
United States,USA,1974,42703.2265625
United States,USA,1975,41308.13671875
United States,USA,1976,44008.10546875
United States,USA,1977,46032.68359375
United States,USA,1978,46626.67578125
United States,USA,1979,45121.2421875
United States,USA,1980,41195.84375
United States,USA,1981,38045.6953125
United States,USA,1982,35713.22265625
United States,USA,1983,35213.60546875
United States,USA,1984,35983.5078125
United States,USA,1985,35511.19921875
United States,USA,1986,36890.234375
United States,USA,1987,37306.87109375
United States,USA,1988,38488.078125
United States,USA,1989,38111.921875
United States,USA,1990,36914.5703125
United States,USA,1991,35784.28125
United States,USA,1992,36177.92578125
United States,USA,1993,36126.72265625
United States,USA,1994,36682.81640625
United States,USA,1995,36194.71875
United States,USA,1996,37069.8515625
United States,USA,1997,37097.02734375
United States,USA,1998,37253.015625
United States,USA,1999,37828.6171875
United States,USA,2000,37819.38671875
United States,USA,2001,37373.6796875
United States,USA,2002,37045.5234375
United States,USA,2003,37277.7890625
United States,USA,2004,38302.3359375
United States,USA,2005,38014.66015625
United States,USA,2006,37180.7734375
United States,USA,2007,36598.2890625
United States,USA,2008,33852.28125
United States,USA,2009,31789.109375
United States,USA,2010,32009.2578125
United States,USA,2011,31113.775390625
United States,USA,2012,30163.259765625
United States,USA,2013,30428.369140625
United States,USA,2014,30417.55078125
United States,USA,2015,30823.890625
United States,USA,2016,30839.265625
United States,USA,2017,30938.935546875
United States,USA,2018,31488.376953125
United States,USA,2019,31251.986328125
United States,USA,2020,27287.990234375
United States,USA,2021,29476.10546875
Upper-middle-income countries,,1965,2536.234375
Upper-middle-income countries,,1966,2685.279296875
Upper-middle-income countries,,1967,2823.86669921875
Upper-middle-income countries,,1968,2972.532470703125
Upper-middle-income countries,,1969,3132.2861328125
Upper-middle-income countries,,1970,3373.916748046875
Upper-middle-income countries,,1971,3584.113525390625
Upper-middle-income countries,,1972,3829.369384765625
Upper-middle-income countries,,1973,4115.9287109375
Upper-middle-income countries,,1974,4381.88037109375
Upper-middle-income countries,,1975,4531.8466796875
Upper-middle-income countries,,1976,4698.853515625
Upper-middle-income countries,,1977,4833.17041015625
Upper-middle-income countries,,1978,5082.994140625
Upper-middle-income countries,,1979,5123.1298828125
Upper-middle-income countries,,1980,5151.47119140625
Upper-middle-income countries,,1981,5060.40478515625
Upper-middle-income countries,,1982,4970.89208984375
Upper-middle-income countries,,1983,4846.12451171875
Upper-middle-income countries,,1984,4817.427734375
Upper-middle-income countries,,1985,4078.26220703125
Upper-middle-income countries,,1986,4141.63037109375
Upper-middle-income countries,,1987,4188.083984375
Upper-middle-income countries,,1988,4191.572265625
Upper-middle-income countries,,1989,4213.03466796875
Upper-middle-income countries,,1990,4201.8798828125
Upper-middle-income countries,,1991,4133.72900390625
Upper-middle-income countries,,1992,4125.70361328125
Upper-middle-income countries,,1993,3973.390625
Upper-middle-income countries,,1994,3881.204833984375
Upper-middle-income countries,,1995,3831.974609375
Upper-middle-income countries,,1996,3842.59326171875
Upper-middle-income countries,,1997,3990.188232421875
Upper-middle-income countries,,1998,3908.257080078125
Upper-middle-income countries,,1999,3893.627685546875
Upper-middle-income countries,,2000,4000.0068359375
Upper-middle-income countries,,2001,4005.3818359375
Upper-middle-income countries,,2002,4047.8369140625
Upper-middle-income countries,,2003,4211.2138671875
Upper-middle-income countries,,2004,4514.75732421875
Upper-middle-income countries,,2005,4539.5751953125
Upper-middle-income countries,,2006,4677.80322265625
Upper-middle-income countries,,2007,4785.16259765625
Upper-middle-income countries,,2008,4827.921875
Upper-middle-income countries,,2009,4805.16796875
Upper-middle-income countries,,2010,5150.6015625
Upper-middle-income countries,,2011,5323.81787109375
Upper-middle-income countries,,2012,5514.5498046875
Upper-middle-income countries,,2013,5635.57373046875
Upper-middle-income countries,,2014,5731.1494140625
Upper-middle-income countries,,2015,5829.13623046875
Upper-middle-income countries,,2016,5920.9765625
Upper-middle-income countries,,2017,6025.57861328125
Upper-middle-income countries,,2018,6140.20751953125
Upper-middle-income countries,,2019,6225.962890625
Upper-middle-income countries,,2020,5871.423828125
Upper-middle-income countries,,2021,6217.56396484375
Uzbekistan,UZB,1985,6770.791015625
Uzbekistan,UZB,1986,6732.13330078125
Uzbekistan,UZB,1987,6659.51611328125
Uzbekistan,UZB,1988,6731.10498046875
Uzbekistan,UZB,1989,6647.525390625
Uzbekistan,UZB,1990,6441.1220703125
Uzbekistan,UZB,1991,6034.79296875
Uzbekistan,UZB,1992,4721.9248046875
Uzbekistan,UZB,1993,4833.52294921875
Uzbekistan,UZB,1994,4031.811279296875
Uzbekistan,UZB,1995,3461.999267578125
Uzbekistan,UZB,1996,3364.588134765625
Uzbekistan,UZB,1997,3507.68994140625
Uzbekistan,UZB,1998,3342.51025390625
Uzbekistan,UZB,1999,3460.18896484375
Uzbekistan,UZB,2000,3408.3291015625
Uzbekistan,UZB,2001,3347.416259765625
Uzbekistan,UZB,2002,3289.363037109375
Uzbekistan,UZB,2003,3168.307861328125
Uzbekistan,UZB,2004,2854.403076171875
Uzbekistan,UZB,2005,2416.053955078125
Uzbekistan,UZB,2006,2480.491455078125
Uzbekistan,UZB,2007,2517.30029296875
Uzbekistan,UZB,2008,2313.746826171875
Uzbekistan,UZB,2009,1967.93408203125
Uzbekistan,UZB,2010,2061.613525390625
Uzbekistan,UZB,2011,2061.4736328125
Uzbekistan,UZB,2012,1694.1317138671875
Uzbekistan,UZB,2013,1562.642333984375
Uzbekistan,UZB,2014,1420.0770263671875
Uzbekistan,UZB,2015,1411.6612548828125
Uzbekistan,UZB,2016,1460.888671875
Uzbekistan,UZB,2017,1446.8470458984375
Uzbekistan,UZB,2018,1553.404541015625
Uzbekistan,UZB,2019,1535.88232421875
Uzbekistan,UZB,2020,1304.23583984375
Uzbekistan,UZB,2021,1403.099365234375
Venezuela,VEN,1965,11558.0390625
Venezuela,VEN,1966,10985.7109375
Venezuela,VEN,1967,10844.1083984375
Venezuela,VEN,1968,11434.3203125
Venezuela,VEN,1969,10942.6865234375
Venezuela,VEN,1970,11098.2255859375
Venezuela,VEN,1971,10869.7099609375
Venezuela,VEN,1972,11510.6845703125
Venezuela,VEN,1973,12276.4873046875
Venezuela,VEN,1974,11940.095703125
Venezuela,VEN,1975,12375.439453125
Venezuela,VEN,1976,11942.5205078125
Venezuela,VEN,1977,13009.1015625
Venezuela,VEN,1978,13235.62109375
Venezuela,VEN,1979,13810.166015625
Venezuela,VEN,1980,16263.84765625
Venezuela,VEN,1981,16773.978515625
Venezuela,VEN,1982,16143.7841796875
Venezuela,VEN,1983,15356.75
Venezuela,VEN,1984,14040.2548828125
Venezuela,VEN,1985,13996.2392578125
Venezuela,VEN,1986,14225.4638671875
Venezuela,VEN,1987,13177.2763671875
Venezuela,VEN,1988,13303.7509765625
Venezuela,VEN,1989,12658.1787109375
Venezuela,VEN,1990,12479.0595703125
Venezuela,VEN,1991,11585.1533203125
Venezuela,VEN,1992,13515.310546875
Venezuela,VEN,1993,11941.9296875
Venezuela,VEN,1994,13045.1552734375
Venezuela,VEN,1995,12308.5341796875
Venezuela,VEN,1996,9802.564453125
Venezuela,VEN,1997,10395.1904296875
Venezuela,VEN,1998,11340.8623046875
Venezuela,VEN,1999,13121.5888671875
Venezuela,VEN,2000,13263.28515625
Venezuela,VEN,2001,13940.3916015625
Venezuela,VEN,2002,14768.5244140625
Venezuela,VEN,2003,13609.2998046875
Venezuela,VEN,2004,13685.8681640625
Venezuela,VEN,2005,14157.1455078125
Venezuela,VEN,2006,13606.673828125
Venezuela,VEN,2007,14449.95703125
Venezuela,VEN,2008,14106.4326171875
Venezuela,VEN,2009,14169.775390625
Venezuela,VEN,2010,14718.1630859375
Venezuela,VEN,2011,14014.853515625
Venezuela,VEN,2012,15067.7470703125
Venezuela,VEN,2013,15979.591796875
Venezuela,VEN,2014,14055.2646484375
Venezuela,VEN,2015,13153.865234375
Venezuela,VEN,2016,10091.0595703125
Venezuela,VEN,2017,9429.6484375
Venezuela,VEN,2018,7919.63330078125
Venezuela,VEN,2019,6764.94287109375
Venezuela,VEN,2020,5550.28076171875
Venezuela,VEN,2021,5712.39599609375
Vietnam,VNM,1965,475.7538757324219
Vietnam,VNM,1966,1010.4276123046875
Vietnam,VNM,1967,1438.6866455078125
Vietnam,VNM,1968,1427.748779296875
Vietnam,VNM,1969,1680.1800537109375
Vietnam,VNM,1970,1697.84521484375
Vietnam,VNM,1971,1401.477783203125
Vietnam,VNM,1972,1417.15966796875
Vietnam,VNM,1973,1360.09716796875
Vietnam,VNM,1974,811.7540283203125
Vietnam,VNM,1975,757.451416015625
Vietnam,VNM,1976,193.30532836914062
Vietnam,VNM,1977,187.44485473632812
Vietnam,VNM,1978,222.4337158203125
Vietnam,VNM,1979,251.51573181152344
Vietnam,VNM,1980,429.3002014160156
Vietnam,VNM,1981,365.1579284667969
Vietnam,VNM,1982,362.7796325683594
Vietnam,VNM,1983,405.5160217285156
Vietnam,VNM,1984,387.3331298828125
Vietnam,VNM,1985,399.5311279296875
Vietnam,VNM,1986,423.4425964355469
Vietnam,VNM,1987,482.4583435058594
Vietnam,VNM,1988,493.2391357421875
Vietnam,VNM,1989,448.9040222167969
Vietnam,VNM,1990,514.9735717773438
Vietnam,VNM,1991,492.1078796386719
Vietnam,VNM,1992,526.9744873046875
Vietnam,VNM,1993,660.72412109375
Vietnam,VNM,1994,718.8035278320312
Vietnam,VNM,1995,780.1817016601562
Vietnam,VNM,1996,884.2963256835938
Vietnam,VNM,1997,993.6730346679688
Vietnam,VNM,1998,1084.111572265625
Vietnam,VNM,1999,1180.2542724609375
Vietnam,VNM,2000,1265.73828125
Vietnam,VNM,2001,1358.0030517578125
Vietnam,VNM,2002,1476.914306640625
Vietnam,VNM,2003,1556.8375244140625
Vietnam,VNM,2004,1835.2535400390625
Vietnam,VNM,2005,1805.9647216796875
Vietnam,VNM,2006,1755.07080078125
Vietnam,VNM,2007,1935.574462890625
Vietnam,VNM,2008,2010.4124755859375
Vietnam,VNM,2009,2029.4451904296875
Vietnam,VNM,2010,2282.2255859375
Vietnam,VNM,2011,2250.20361328125
Vietnam,VNM,2012,2252.396240234375
Vietnam,VNM,2013,2309.056884765625
Vietnam,VNM,2014,2427.44189453125
Vietnam,VNM,2015,2909.242919921875
Vietnam,VNM,2016,3144.111083984375
Vietnam,VNM,2017,3261.060791015625
Vietnam,VNM,2018,3396.618896484375
Vietnam,VNM,2019,3470.36083984375
Vietnam,VNM,2020,2844.69970703125
Vietnam,VNM,2021,2647.06787109375
World,OWID_WRL,1965,5386.7841796875
World,OWID_WRL,1966,5675.3515625
